0CVL1,8/8/3P4/5k2/2R5/2P2bpP/7r/4RK2 w - - 3 59,e1e3 h2h1,1701,82,91,269,endgame master mate mateIn1 oneMove,https://lichess.org/6uozzFpA#117,
0CZvy,5r1k/1p4p1/p1p1p2p/3qBr2/1P1P4/1R2Q2P/5PP1/6K1 b - - 13 31,f5f2 e3h6 h8g8 h6g7,1338,74,93,2627,endgame mate mateIn2 pin short,https://lichess.org/Lb2du96M/black#62,
0Cihi,r6r/3k2p1/2pbpp2/1p5p/3P4/2P1BB2/1Pb2PPP/R1R3K1 b - - 5 20,g7g5 a1a8 h8a8 c1c2,1599,74,92,1487,advantage middlegame short,https://lichess.org/6BOmOnZX/black#40,
0Cmj7,5r1k/p5pp/1r4n1/2p1q1BQ/2PnB3/4R3/PP3PPP/6K1 b - - 1 21,b6d6 e4g6 d4f3 g2f3 e5g5 h5g5,1514,75,94,667,crushing long middlegame pin,https://lichess.org/TWj6Y1MN/black#42,
0Cuip,r1b2rk1/2p2Qpp/p7/1p6/7q/1BPP3P/PP3nPb/RNB1RK2 b - - 0 17,f8f7 e1e8,692,83,100,180,mate mateIn1 middlegame oneMove pin,https://lichess.org/J95iEpxB/black#34,Ruy_Lopez Ruy_Lopez_Marshall_Attack
0Cwuk,2r3k1/1p3pp1/p3Nn1p/8/4b3/1B6/PP3PPP/3R2K1 b - - 0 21,f7e6 b3e6 g8f8 e6c8,967,114,89,23,advantage endgame fork short,https://lichess.org/EYi17GTB/black#42,
0CzFu,1b6/1p5k/p6p/4Np2/3PnBP1/Pb3B1P/5P1K/1r6 b - - 0 46,f5g4 f3e4 h7g7 e4b1,1316,75,81,197,advantage fork hangingPiece master middlegame short,https://lichess.org/yKrlyve0/black#92,
0D52V,5r2/pkp4R/3p2p1/1p6/3bP1P1/P4P2/1P6/2K2R2 w - - 0 35,h7h6 d4e3 c1c2 e3h6,872,103,95,225,crushing endgame fork short,https://lichess.org/wCjamYga#69,
0DLvj,3qr1k1/p5pp/2Q1p3/1rn5/2bp1P2/P1P2B2/2P3PP/R3R2K b - - 0 24,d8b6 c6e8,1056,167,67,13,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/VuVy2NIH/black#48,
0DMxd,6k1/p1b4p/1pb3r1/2p2pNQ/7P/2P1q3/PP4P1/3R1RK1 w - - 1 30,g1h1 c6g2 h1g2 e3g3 g2h1 g3h2,1962,76,94,5145,attraction kingsideAttack long master mate mateIn3 middlegame sacrifice,https://lichess.org/V7DQ1YD8#59,
0DSOJ,8/7b/4R3/2k5/5P2/7p/7K/8 w - - 1 51,h2h3 h7f5 h3h4 f5e6,814,98,100,167,endgame equality fork short,https://lichess.org/ab37P44f#101,
0DdXQ,2r5/p5pp/4k3/3Rb3/1Pp2r2/P4P2/B5PP/2R3K1 w - - 1 38,d5c5 e5d4 g1f1 d4c5,996,85,65,123,advantage endgame fork master short,https://lichess.org/WjmLNTYM#75,
0Deeb,2kr3r/ppp2ppp/1nb5/6q1/P2P4/1BP1p1NP/1P3PP1/R2Q1R1K w - - 0 19,f2e3 g5g3 d1g4 g3g4,1181,75,92,5235,advantage hangingPiece middlegame short,https://lichess.org/JIuYDGOW#37,Bishops_Opening Bishops_Opening_Other_variations
0DgYW,r2qr1k1/ppp1bppp/1nnp4/5P2/6P1/1BP5/P4P1P/RNBQR1K1 b - - 4 15,e7g5 e1e8 d8e8 c1g5,1439,74,96,28718,advantage kingsideAttack opening short,https://lichess.org/1xS4pFt5/black#30,Italian_Game Italian_Game_Evans_Gambit
0DnZf,2b1r1k1/5p1p/p2P1qp1/2B1p3/5r2/1Bb4P/R3R1P1/3Q2K1 b - - 0 27,c3d4 c5d4 f4d4 d1d4 e5d4 e2e8,1545,74,93,5897,advantage kingsideAttack long master middlegame,https://lichess.org/StDGii8i/black#54,
0DqSn,4Rr1k/b5pp/p1q2p2/1p6/1P3P2/PB6/1B2QnPP/4R2K w - - 1 30,h1g1 f2e4 g1f1 f8e8,2000,74,85,1327,advantage discoveredAttack interference middlegame short,https://lichess.org/1DmBSIpr#59,
0DsGH,6k1/1p3p2/p3p1p1/r4b1p/P6P/1p1rP3/1B4PK/2R5 b - - 3 36,d3d2 c1c8 d2d8 c8d8 g8h7 d8h8,473,92,80,337,endgame long mate mateIn3,https://lichess.org/Jjk5KcDQ/black#72,
0DtsF,8/5pk1/2R5/p1ppr2p/P1b4B/2P5/1rP3P1/R5K1 b - - 0 38,b2c2 h4f6 g7h7 f6e5,906,104,95,863,advantage endgame fork short,https://lichess.org/oMKxmp99/black#76,
0DuvK,r5k1/1p3pp1/p1pq3p/3p4/PP1Pb3/4P3/2Q2PPP/1R3RK1 w - - 0 23,c2c5 d6g6 f2f3 e4b1,1790,74,93,3028,crushing endgame master short,https://lichess.org/QUfLCUEA#45,
0DvDP,4r1k1/5pp1/p1p2q1p/2b5/8/2N3P1/PP1Q1P1P/R5K1 w - - 2 23,a1e1 f6f2 d2f2 e8e1 g1g2 c5f2,1944,89,76,25,crushing endgame long pin sacrifice,https://lichess.org/ICz1z5G1#45,
0DzMw,4rr1k/pp3qp1/2p2p1p/6P1/4bP1Q/2B4R/PP5P/5RK1 b - - 0 26,f6g5 h4h6 h8g8 h6h8,1621,75,89,1327,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/elDnNiYy/black#52,
0E1dm,2r5/1p6/1p4k1/8/P2K1p2/8/1P5N/5B2 b - - 0 46,c8c2 f1d3 g6g7 d3c2,739,81,85,161,crushing endgame fork short,https://lichess.org/MK67244d/black#92,
0E1ni,rnb2r1k/pp5p/2pP2p1/4p3/2B2Q2/P1B5/1P3P1P/R3K3 b Q - 0 22,f8f4 c3e5 f4f6 e5f6,857,109,81,510,doubleBishopMate fork mate mateIn2 middlegame short,https://lichess.org/jzk4Z86m/black#44,
0E2Aw,8/1R6/p3p1k1/b4pPp/2P2P1P/8/8/6K1 w - - 0 49,b7a7 a5b6 g1f1 b6a7,759,78,76,116,crushing endgame fork short,https://lichess.org/1ryCiT80#97,
0E5jE,6r1/1p5k/1Pp1p3/R1Ppb2q/4pBpp/4P2P/4QPP1/4K3 w - - 0 44,h3g4 e5c3 e1f1 g8g4,2237,83,90,716,crushing endgame fork intermezzo master short,https://lichess.org/aQQpr5yO#87,
0E6M9,4r2k/ppp3pp/2nb4/3Q1p2/3P4/2P1r3/PPB2KPR/R7 w - - 1 22,c2f5 d6g3 f2g1 e3e1 a1e1 e8e1,1888,75,93,1883,fork long mate mateIn3 middlegame,https://lichess.org/lCKQmpdb#43,
0EAI4,3r4/8/3b4/pBp2k2/1p2p1p1/1P2B1P1/P3KP2/8 b - - 7 45,d8c8 b5d7 f5g6 d7c8,935,83,90,105,crushing endgame fork short,https://lichess.org/0HF2QWKo/black#90,
0EHvK,4r3/p1kn4/1ppR4/5PN1/8/3R1P1B/PbP1rK2/8 w - - 1 26,f2g3 b2e5 f3f4 e5d6,972,82,95,2888,advantage fork middlegame short,https://lichess.org/rDfkyj1W#51,
0EIPW,r1b1r1k1/pp3ppp/1q6/3B4/3Nn1n1/B1P5/P1P3PP/R3QRK1 b - - 0 18,e4f6 e1e8 f6e8 f1f7,2237,81,98,115,crushing kingsideAttack opening sacrifice short,https://lichess.org/EEwD9bDK/black#36,Four_Knights_Game Four_Knights_Game_Scotch_Variation_Accepted
0ELsQ,5nk1/p1bq2pP/5r2/1p1p1N1P/3P2Q1/P3B3/1r6/R4RK1 b - - 0 27,f8h7 f5h6 f6h6 g4d7,1806,74,93,6224,crushing discoveredAttack middlegame pin short,https://lichess.org/pHoqcurY/black#54,
0EMlm,5r1k/ppp2Bp1/6Qp/4B2R/3P2b1/1P6/P4K2/b1q5 b - - 2 24,c1d2 f2g3 d2e3 g3g4 f8f7 g6f7,2103,78,88,801,advantage defensiveMove long middlegame,https://lichess.org/VlkRSpWg/black#48,
0ENHL,5r2/2R5/1p3pk1/1PbB2p1/8/5P1P/6K1/8 b - - 0 44,f8e8 d5f7 g6h6 f7e8,1077,78,88,97,advantage endgame fork short,https://lichess.org/ylHaWpFN/black#88,
0EQu4,4rr1k/p1p1Nppp/1b1p4/1P6/P1q3b1/8/1BPQ1PPP/R3R1K1 b - - 0 17,g4e6 b2g7 h8g7 d2g5 g7h8 g5f6,1854,75,96,1107,middlegame,https://lichess.org/Fddvxl2k/black#34,Four_Knights_Game Four_Knights_Game_Spanish_Variation
0ERrd,8/pp3k1p/5p2/8/1PBP2K1/1P4P1/P1r4P/8 b - - 2 31,f7g6 c4d3 f6f5 d3f5 g6f7 f5c2,1213,75,96,5302,crushing endgame fork long,https://lichess.org/dbhoyWsL/black#62,
0ESw3,3Nr1k1/pq3pbp/b5p1/2Q5/2B5/6P1/Pr3P1P/R2R2K1 b - - 6 21,b7f3 c4f7 f3f7 d8f7,948,86,88,1058,crushing fork middlegame short,https://lichess.org/7grlFix3/black#42,
0ET88,8/3bk3/R7/8/1p1KP3/1P3N2/P3r3/8 w - - 3 41,d4d3 d7b5 d3d4 b5a6,920,85,92,458,advantage endgame fork short,https://lichess.org/DIKq7yMU#81,
0ETpj,8/R6p/4P2k/Pp6/4n1p1/2b2bP1/8/1R3K2 w - - 1 44,f1g1 c3d4 g1h2 d4a7,1202,75,77,202,advantage endgame fork short,https://lichess.org/23InKyZR#87,
0EUWg,r2q1rkR/pp3pp1/2p3p1/3n4/3B2P1/6n1/PPPQ2P1/1K1R1B2 b - - 2 18,g8h8 d2h6 h8g8 h6g7,1676,74,83,356,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/J3bUI8mJ/black#36,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
0EaaK,r1br2k1/b1p1npp1/5n1p/1p2p3/4P3/2P2N1P/1PB2PP1/RNB1R1K1 w - - 0 16,f3e5 a7f2 g1f2 a8a1,1706,74,90,1823,advantage discoveredAttack opening short,https://lichess.org/TcBKGKbl#31,Ruy_Lopez Ruy_Lopez_Morphy_Defense
0Ebh7,8/1r4p1/7p/1B2R3/P2pP3/1kpK2P1/1b5P/8 b - - 0 42,b7f7 b5c4 b3a4 c4f7,1159,76,94,2414,crushing endgame fork short,https://lichess.org/uCHKm1Ik/black#84,
0Eegw,r3r1k1/pR3p2/1bp2Bp1/3bP3/6q1/5R2/P1P1B1P1/5Q1K w - - 2 29,f3h3 g4h3,1429,80,52,129,kingsideAttack mate mateIn1 middlegame oneMove pin,https://lichess.org/XuhuXP5x#57,
0EiLQ,r3k1r1/pbppBp2/1pn4p/8/2B3q1/5N2/P3Q1PP/1N2R1K1 b q - 0 18,c6d4 c4f7 e8f7 f3e5 f7e8 e2g4 g8g4 e5g4,2267,78,83,221,advantage attackingF2F7 attraction discoveredAttack fork middlegame sacrifice veryLong,https://lichess.org/qKNCIUI5/black#36,Center_Game Center_Game_Lanc-Arnold_Gambit
0Ejik,5k2/5p2/pq1b4/1p6/3QB3/P4Nr1/1PP2R2/5RK1 w - - 0 41,g1h2 g3f3 d4d6 b6d6,1063,76,92,1083,crushing discoveredAttack master middlegame short,https://lichess.org/UFYL5gpj#81,
0EpdD,4r2k/pp5p/3pPqpb/8/PP3P2/1B4KP/3Q4/2R5 w - - 1 38,d2d6 e8d8 d6d8 f6d8,1800,75,77,78,crushing endgame short,https://lichess.org/P6pPSr9Z#75,
0Eu6Y,7k/pb6/7p/1PB2pp1/2Pp4/3Pr3/P5PP/1N3K2 b - - 3 34,a7a6 c5d4 h8g8 d4e3,958,78,90,226,crushing endgame fork short,https://lichess.org/WwqR5eWy/black#68,
0Ez8b,r3k1r1/1b3p1p/p2Qp3/4n3/1Pp5/P3q1N1/B1P3PP/R4R1K w q - 1 21,a1d1 g8g3 h2g3 e3e2 d6d2 b7g2,2449,137,84,19,crushing kingsideAttack long middlegame sacrifice,https://lichess.org/PxG2AsGK#41,
0F0NJ,rnbqr1k1/ppp1ppbp/3p1np1/8/2B1P3/P1NP1N2/1PP2PPP/1RBQK2R b K - 0 7,b8d7 c4f7 g8f7 f3g5 f7g8 g5e6 c7c6 e6d8,1860,75,92,2323,attraction crushing kingsideAttack opening sacrifice trappedPiece veryLong,https://lichess.org/ATOfcCMJ/black#14,Pirc_Defense Pirc_Defense_Other_variations
0F0kE,r1b1R3/1p3pk1/p4q1p/2ppR3/3P1n2/2PB3P/P2Q1PP1/6K1 w - - 0 23,e5f5 c8f5 d2f4 a8e8,1883,100,41,17,crushing discoveredAttack middlegame short,https://lichess.org/zX9SqP6q#45,
0F2MF,8/7k/3p2pp/p1rP1qb1/PpP1p3/4Q2P/5PP1/2R1R1K1 w - - 4 34,e3e4 f5e4 e1e4 g5c1,1352,77,94,13931,crushing endgame short,https://lichess.org/W8FJWrZh#67,
0F5Pc,r1br2k1/2q1ppbp/p5p1/1pPPp3/1P2Pn2/P1N4P/B1Q2PP1/R4RK1 b - - 1 20,f7f5 d5d6 g8h8 d6c7,971,89,95,914,advancedPawn crushing discoveredAttack middlegame short,https://lichess.org/Bb0uEErz/black#40,
0F5TR,r4rk1/ppp2ppp/1b1p4/8/2BnPn1q/2N2PPb/PB1N3P/2RQ1R1K w - - 1 20,g3h4 h3g2 h1g1 d4e2,1232,77,92,1414,doubleCheck fork mate mateIn2 middlegame short,https://lichess.org/DkdILd4Y#39,
0F7KC,8/7p/5pp1/1rBk4/p2P4/1bK1P3/5PPP/1R6 w - - 10 38,c3d3 b3c4 d3c2 c4d3 c2d3 b5b1,1530,74,94,1488,endgame,https://lichess.org/3z8vhQ2H#75,
0F80n,r2qr1k1/p1p2pp1/2pP3p/2b5/8/1bP2Q2/P1P2PPP/R1B1R1K1 w - - 0 15,c2b3 e8e1,813,77,85,150,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/PSKmZ4dB#29,Italian_Game Italian_Game_Anti-Fried_Liver_Defense
0F84Q,6r1/ppp5/3k4/2bq1b2/4p3/2Q5/PP1P1PPP/R1B1R1K1 w - - 4 18,c3f6 d6d7 g2g3 f5h3 f6h4 c5f2 g1f2 e4e3 f2e2 h3g4 h4g4 g8g4,2677,97,84,382,advantage attraction defensiveMove kingsideAttack middlegame quietMove sacrifice veryLong,https://lichess.org/XqnOx80u#35,Four_Knights_Game Four_Knights_Game_Italian_Variation
0FH3l,rnb1k3/pp2np1p/2pP1Br1/2q5/8/1B3Q2/P4PPP/R4KNR b q - 0 14,c5d6 b3f7 e8f7 f6e5 f7e8 e5d6,2234,79,87,1001,attackingF2F7 crushing discoveredAttack long opening sacrifice,https://lichess.org/eVyLCQX0/black#28,Danish_Gambit_Accepted Danish_Gambit_Accepted_Copenhagen_Defense
0FJ1U,rq2r1k1/pp3pp1/7p/8/P1BPp1b1/8/1P1N2Pb/R1Q2R1K b - - 1 21,e4e3 c4f7 g8h8 f7e8,1007,90,83,174,advantage fork middlegame short,https://lichess.org/WdXc4ajv/black#42,
0FRLn,rnb2rk1/pp1p4/5p1p/b1pP1pp1/2PB4/2P1PN2/P4PPP/R3KB1R w KQ c6 0 15,d4c5 a5c3 e1d1 c3a1 c5f8 g8f8,859,110,83,52,advantage fork long middlegame,https://lichess.org/ac9e3k5G#29,Nimzo-Indian_Defense Nimzo-Indian_Defense_Other_variations
0FTSn,8/p1p1R1p1/1p6/8/b1k1Bb2/B7/1K6/8 w - - 0 45,e7g7 f4e5 b2b1 e5g7,963,83,95,1060,crushing endgame fork short,https://lichess.org/A8EnOEtK#89,
0FXGP,r3r1k1/p4p1p/2np1p2/8/B2n4/1P2B3/P1b2PPP/R3R1K1 b - - 1 20,c2e4 e3d4 c6d4 a4e8,1422,74,96,15552,advantage master middlegame short,https://lichess.org/GYoJWuBQ/black#40,
0FaFa,1k1r1r2/1p6/1p4bb/pP2p2p/P3p1p1/BqR3P1/4QP1P/2R3K1 b - - 3 28,d8d1 e2d1 b3d1 c1d1,1387,75,93,13910,advantage middlegame short,https://lichess.org/XiJZloY4/black#56,
0FgOU,3r1k2/1pp2ppp/5nb1/2PNn1B1/p3P1P1/2Pr3P/P5B1/2R1R1K1 b - - 8 25,f6d5 g5d8 d5f4 d8c7,1683,75,93,2348,advantage hangingPiece middlegame short,https://lichess.org/GsjAmfgx/black#50,
0FjCY,3rr2k/p1qn2bp/1pp3p1/5pB1/4p3/2P3P1/PPQ1BP1P/3RR1K1 b - - 3 24,g7f6 d1d7 d8d7 g5f6,1525,75,92,1349,advantage capturingDefender kingsideAttack master middlegame short,https://lichess.org/y5gUjQLc/black#48,
0FknH,8/1p4k1/3p4/1NpP1p1Q/PnP1pb2/6rP/1P5K/4RBr1 w - - 2 35,h5f5 g3g2,1546,76,90,6160,doubleCheck master mate mateIn1 middlegame oneMove,https://lichess.org/P5IM4r1T#69,
0FlHg,r1br2k1/2B2pbp/p1p3p1/8/4p3/1B6/PPP3PP/R4RK1 b - - 1 17,d8e8 b3f7 g8h8 f7e8,839,95,95,1168,crushing fork middlegame short,https://lichess.org/yA82sWfI/black#34,Sicilian_Defense Sicilian_Defense_Other_variations
0Flma,r4r1k/6p1/3p3p/p2Q1n2/1p1B4/5N2/PP2qPPP/4R1K1 b - - 5 26,e2d3 d4g7 f5g7 d5d3,1176,244,100,7,crushing discoveredAttack master middlegame short,https://lichess.org/ORCLXcfE/black#52,
0Fo8U,8/7p/4k1p1/pBP5/5PKP/4P3/r7/8 b - - 0 38,a5a4 b5c4 e6f6 c4a2,1138,76,95,7463,crushing endgame fork short,https://lichess.org/MBFUv1qc/black#76,
0Fq3v,r2q1rk1/p2n2pp/1ppb2p1/3p4/3P4/2Q2PP1/PP1NP1Bn/R1B1R1K1 w - - 0 15,g1h2 d8h4 h2g1 d6g3,1548,74,87,357,advantage deflection middlegame pin short,https://lichess.org/I1QFqJd9#29,Slav_Defense Slav_Defense_Other_variations
0Fqou,2b1k2r/1pp3pp/1pnp1q2/1Q2p3/4P3/5N2/rPP2PPP/2KR1B1R b k - 1 12,e8g8 f1c4 c8e6 c4a2 e6a2 b2b3,1947,76,93,613,advantage defensiveMove fork long middlegame,https://lichess.org/HQFMddlz/black#24,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
0FssL,6k1/2B2pp1/7p/3P4/2P1PK2/r4PP1/7P/b7 b - - 2 32,g8f8 c7d6 f8e8 d6a3,821,84,92,78,crushing endgame fork master short,https://lichess.org/A3umhJ6m/black#64,
0FxSp,r1bqk3/p4p1p/6r1/2p1b3/2PpP3/1P6/P1PBB1PP/R2Q1RK1 w q - 0 18,e2h5 d8h4 d2f4 e5f4 f1f4 h4f4,2026,74,81,96,advantage long middlegame,https://lichess.org/cMUAZj7X#35,Bird_Opening Bird_Opening_Other_variations
0FzOy,r5k1/1p2r2p/1q4pQ/2b2pN1/p1P5/1P1b3P/PB3PP1/R4RK1 w - - 4 25,f1e1 c5f2 g1h1 f2e1,1838,78,94,6381,crushing fork middlegame short,https://lichess.org/bjtOBytU#49,
0G1Zn,3rr1k1/p1R3pp/2n1pb2/8/2qpQ3/4pPPB/P1P1P2P/5R1K b - - 5 22,d8c8 c7c8,1656,94,29,27,crushing middlegame oneMove,https://lichess.org/gJV3wto5/black#44,
0G8jd,r3k2r/ppp3pp/2p1p3/8/1b1q4/2nP3P/PP2QPP1/RNB1K2R w KQkq - 0 11,b2c3 b4c3 b1c3 d4c3,1066,90,93,1214,advantage fork middlegame short,https://lichess.org/AHxDH0NM#21,Russian_Game Russian_Game_Stafford_Gambit
0GAHB,8/5pp1/P4k1p/2p2P2/2Bb2K1/r5P1/3R3P/8 w - - 4 49,g4f4 d4e3 f4e4 e3d2,1335,78,76,315,crushing endgame fork short,https://lichess.org/Xm6a3H6X#97,
0GLxG,4rrk1/ppp2ppp/3p1P2/2b5/Q5N1/1B5P/PP1q1PP1/5RK1 b - - 0 26,d2b2 g4h6 g8h8 h6f7,2047,74,95,2291,crushing deflection kingsideAttack middlegame short,https://lichess.org/8CFTHfGn/black#52,
0GPsm,r2r1b2/2kn1bpp/2p2n2/1p3P2/3RNB2/1PN4P/PP4P1/2KR4 b - - 4 23,c7b6 e4f6 g7f6 d4d7 d8d7 d1d7,1593,75,86,78,advantage long middlegame,https://lichess.org/rRazLc0h/black#46,
0GXjk,3rkr2/pR5p/2pB4/6p1/8/8/P4bPP/4R2K b - - 1 26,f2e1 b7e7,721,101,94,209,endgame,https://lichess.org/RqlN20LC/black#52,
0GZlv,3r4/pb2k1p1/2p1p2p/2b2B2/8/1P5P/PB3PP1/5RK1 w - - 0 24,f1e1 d8d2 e1e6 e7f7,2030,76,80,162,advantage defensiveMove endgame short,https://lichess.org/5ngReY4y#47,
0GaJW,2k5/1pp2B2/p4p2/4p2p/1P2P3/2P1KP1P/P4P2/7r b - - 0 24,h1h3 f7e6 c8d8 e6h3,731,107,73,51,crushing endgame fork short,https://lichess.org/sMjHtIy0/black#48,
0Gayy,3q2rk/1b3Rr1/8/2p5/2BP3P/2P3P1/P4PK1/2Q4R w - - 1 33,g2h2 d8h4 g3h4 g7g2 h2h3 b7c8 f7d7 c8d7 c4e6 d7e6,1802,74,95,11215,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/E055blu5#65,
0GbD4,3r2k1/1b4pp/1p1qp1P1/1Pr1Np1P/2Pp1P2/3QpP2/4K3/3R3R w - - 1 36,g6h7 g8h7 d3e3 d4e3,1136,77,77,104,crushing middlegame short,https://lichess.org/X9c0u2xR#71,
0GbcG,5k2/4p3/PR4p1/4Pp1p/5P2/1B3bP1/1r6/5K2 w - - 0 35,b6b5 f3e2 f1e1 e2b5,1402,76,96,3671,crushing endgame fork master short,https://lichess.org/9Z77RtCp#69,
0Ge15,r4rk1/pp4pp/2pp4/2b5/P1NNP3/3Q1p1P/4KPq1/R6R w - - 0 20,e2e3 g2g5,1461,89,84,531,mate mateIn1 middlegame oneMove,https://lichess.org/Hu6XuSUj#39,
0GiGb,r2qk2r/ppp2ppp/2n5/2bnp3/2B3b1/2P2N2/PP1P1PPP/RNBQR1K1 w kq - 4 8,f3e5 c5f2 g1f2 d8h4 f2f1 g4d1 e5f3 h4e1,2430,78,84,277,advantage attraction kingsideAttack opening sacrifice veryLong,https://lichess.org/9OKSXMLS#15,Ponziani_Opening Ponziani_Opening_Neumann_Gambit
0Gviy,3r1k2/1b3p1p/1q2p1p1/1Nb1P3/1nP5/1P4Q1/1P4PP/R4R1K w - - 1 22,g3h4 b7g2 h1g2 d8d2 g2h3 d2d3,2536,92,90,490,attraction crushing kingsideAttack long middlegame sacrifice,https://lichess.org/3y4GVde9#43,
0GyKc,r2q4/5r1k/p2p2p1/5p2/PpBBPP2/8/5K2/7R b - - 1 28,h7g8 h1h8,913,78,98,3529,endgame mate mateIn1 oneMove pin,https://lichess.org/Jb1ed2OG/black#56,
0H1EU,3r1rk1/1pq2ppp/p1b5/2pp4/P2b4/1BNP1Q1P/1PP2PP1/1R2R1K1 w - - 0 20,b3d5 d4c3 d5c6 c3e1,1768,71,95,18835,advantage middlegame short,https://lichess.org/eVvWgJyG#39,
0H1P3,3r1rk1/1pp2ppb/pq5p/5P2/3PQ1P1/1B5P/PP6/3RR1K1 b - - 0 29,f8e8 e4e8 d8e8 e1e8,447,101,79,434,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/7stKbfYg/black#58,
0H2ww,r1b1r1k1/1pp2ppp/p2p1b2/3P4/q3PP2/3B2Q1/PP4PP/R1B2RK1 w - - 3 15,b2b3 a4d4 c1e3 d4d3,1344,75,92,640,crushing fork interference middlegame short,https://lichess.org/tVuV5SbD#29,English_Opening English_Opening_Kings_English_Variation
0H41G,6k1/b3q1p1/p1p2rpp/3Pp3/B7/2P3NP/Pr3PP1/R2QR1K1 w - - 0 22,a4c6 f6f2 g1h1 e7h4 e1e2 b2e2 g3e2 h4e4 d1g1 f2e2,3048,128,79,275,crushing middlegame veryLong,https://lichess.org/DO6f4jaY#43,
0H4cd,6k1/6p1/4p1p1/p1p2p2/1bP3P1/1P2K2P/1r3N2/2R2B2 w - - 0 40,f1d3 b4d2 e3e2 d2c1,1018,77,80,128,crushing discoveredAttack endgame fork short,https://lichess.org/jAH2du3n#79,
0HAy2,2r3k1/5p2/p3pb1p/1b4p1/1P6/2P2P1P/2Q3PK/3R4 w - - 0 29,d1d6 f6e5 g2g3 e5d6,1195,77,77,407,crushing endgame fork short,https://lichess.org/2sDND8E1#57,
0HFXr,2r1rbk1/3q1p1p/PB2p1p1/RB1pP3/5P2/2p1Q3/6PP/7K b - - 1 34,c3c2 b5d7 c2c1q e3g1,2290,80,91,3548,advantage fork middlegame short,https://lichess.org/Hqzfy8SX/black#68,
0HIPU,r4rk1/ppp1pp1p/6p1/4b2P/6b1/2N1B3/PPP2P1P/3RKB1R w K - 1 13,d1d5 e5c3 b2c3 g4f3,1813,77,95,16639,advantage middlegame short,https://lichess.org/WPypVQnW#25,Pirc_Defense Pirc_Defense_Classical_Variation
0HJ5l,r3k2r/pp1b1p2/3p3p/2b3q1/2PpP3/P2P1PB1/5K1P/RQ3B1R w kq - 0 20,h1g1 g5d2 f1e2 d2e3,2285,79,80,88,crushing middlegame short,https://lichess.org/tdCajEsz#39,
0HK0F,4r2k/p7/1p6/2p2BBp/7K/P1P3N1/1P6/3r4 b - - 2 40,e8e5 g5f6 h8g8 f6e5,815,86,94,903,crushing endgame fork short,https://lichess.org/uPXVvMyb/black#80,
0HKvf,r2k3r/pp3ppp/4b3/4P3/1b3N2/2n5/PP2PPPP/R3KBNR w KQ - 0 12,b2c3 b4c3 e1d1 c3a1 f4e6 f7e6,1318,80,74,68,advantage fork long middlegame,https://lichess.org/YDijdUzh#23,Rapport-Jobava_System Rapport-Jobava_System_Other_variations
0HP3a,4r1k1/1p3R2/1p5p/6p1/6b1/6P1/PP5P/R6K w - - 2 29,f7b7 g4f3 h1g1 f3b7,1014,88,93,462,advantage endgame fork short,https://lichess.org/99ngZbbZ#57,
0HSJk,r4rk1/1pp2ppp/p7/2b4q/3Q2n1/2N2bPP/PPP2P2/R1B1RBK1 w - - 1 18,d4f4 c5f2,818,77,99,631,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/AH4mUWGh#35,Elephant_Gambit Elephant_Gambit_Paulsen_Countergambit
0HUuL,r4r1k/1pq2pbp/p1npbn1B/4p3/6PP/1NN5/PPPQB3/2KR2R1 b - - 2 17,a8d8 h6g7 h8g7 d2g5 g7h8 g5f6,1207,76,97,7191,attraction crushing deflection kingsideAttack long middlegame,https://lichess.org/8StzgwCQ/black#34,Sicilian_Defense Sicilian_Defense_Other_variations
0HahN,6k1/2p2p2/6pp/4b3/8/5B1P/r5P1/5R1K b - - 1 30,f7f5 f3d5 g8g7 d5a2,962,86,85,64,advantage endgame fork short,https://lichess.org/Bg0y6fPg/black#60,
0HbWd,8/8/2p5/2b5/2P1R3/3P4/1K3k2/8 w - - 1 47,e4e5 c5d4 b2c2 d4e5 d3d4 e5d4,835,86,88,55,crushing endgame fork long master,https://lichess.org/G57yao1F#93,
0HeCz,8/2r4p/p5p1/2BK4/8/1PP2k1P/8/8 b - - 2 42,f3g3 c5d6 g3h4 d6c7,750,79,99,836,crushing endgame fork master short,https://lichess.org/ioxPRC9g/black#84,
0HeRL,2rrk3/p3bpp1/5pbp/3R4/4P3/2N2N2/PP3PPP/2KR4 w - - 3 18,c1b1 d8d5 d1d5 c8c3,2084,75,95,379,advantage middlegame pin short,https://lichess.org/UO2vGocM#35,Slav_Defense Slav_Defense_Three_Knights_Variation
0HeW9,r7/5k2/4p3/p2P1pp1/2B1n3/4P1P1/R4PK1/8 b - - 0 32,e6d5 c4d5 f7f8 d5a8,764,98,62,35,crushing endgame fork short,https://lichess.org/Yo4Cnevz/black#64,
